GeneSymbol,GeneID,DiseaseName,DiseaseID
ACE,1636,Staphylococcal Infections,MESH:D013203
ACE,1636,Stomach Neoplasms,MESH:D013274
ACE,1636,Stroke,MESH:D020521
ACE,1636,Vascular System Injuries,MESH:D057772
ACE,1636,Weight Gain,MESH:D015430
ACE,1636,Weight Loss,MESH:D015431
ACE2,59272,"Abortion, Spontaneous",MESH:D000022
ACE2,59272,Acute Lung Injury,MESH:D055371
ACE2,59272,Anxiety Disorders,MESH:D001008
ACE2,59272,"Aortic Aneurysm, Abdominal",MESH:D017544
ACE2,59272,Cardiomyopathies,MESH:D009202
ACE2,59272,Coronavirus Infections,MESH:D018352
ACE2,59272,COVID-19,MESH:D000086382
ACE2,59272,Diabetic Nephropathies,MESH:D003928
ACE2,59272,Diabetic Retinopathy,MESH:D003930
ACE2,59272,Endomyocardial Fibrosis,MESH:D004719
ACE2,59272,"Glomerulosclerosis, Focal Segmental",MESH:D005923
ACE2,59272,Heart Failure,MESH:D006333
ACE2,59272,Hypertension,MESH:D006973
ACE2,59272,"Hypertension, Pulmonary",MESH:D006976
ACE2,59272,Inflammation,MESH:D007249
ACE2,59272,Lung Injury,MESH:D055370
ACE2,59272,Pulmonary Fibrosis,MESH:D011658
ACE2,59272,Respiratory Distress Syndrome,MESH:D012128
ACE2,59272,Severe Acute Respiratory Syndrome,MESH:D045169
ACE2,59272,Weight Loss,MESH:D015431
ACER3,55331,Melanoma,MESH:D008545
ACHE,43,Alzheimer Disease,MESH:D000544
ACHE,43,Amphetamine-Related Disorders,MESH:D019969
ACHE,43,Amyloidosis,MESH:D000686
ACHE,43,Anemia,MESH:D000740
ACHE,43,Autism Spectrum Disorder,MESH:D000067877
ACHE,43,Breast Neoplasms,MESH:D001943
ACHE,43,"Carcinoma, Renal Cell",MESH:D002292
ACHE,43,Colorectal Neoplasms,MESH:D015179
ACHE,43,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
ACHE,43,Growth Disorders,MESH:D006130
ACHE,43,Learning Disabilities,MESH:D007859
ACHE,43,"Liver Cirrhosis, Experimental",MESH:D008106
ACHE,43,Memory Disorders,MESH:D008569
ACHE,43,Movement Disorders,MESH:D009069
ACHE,43,Muscular Dystrophies,MESH:D009136
ACHE,43,Nervous System Diseases,MESH:D009422
ACHE,43,Obesity,MESH:D009765
ACHE,43,Organophosphate Poisoning,MESH:D062025
ACHE,43,Poisoning,MESH:D011041
ACHE,43,Prenatal Injuries,MESH:D049188
ACHE,43,Prostatic Neoplasms,MESH:D011471
ACHE,43,Seizures,MESH:D012640
ACHE,43,Tremor,MESH:D014202
ACHE,43,Urinary Bladder Neoplasms,MESH:D001749
ACKR1,2532,Malaria,MESH:D008288
ACKR3,57007,"Arthritis, Rheumatoid",MESH:D001172
ACKR3,57007,Carcinoma,MESH:D002277
ACKR3,57007,Colorectal Neoplasms,MESH:D015179
ACKR3,57007,Kidney Diseases,MESH:D007674
ACKR3,57007,"Liver Cirrhosis, Experimental",MESH:D008106
ACKR3,57007,"Multiple Sclerosis, Relapsing-Remitting",MESH:D020529
ACKR3,57007,Neoplasm Metastasis,MESH:D009362
ACKR4,51554,"Abortion, Spontaneous",MESH:D000022
ACKR5,11318,"Carcinoma, Hepatocellular",MESH:D006528
ACL-7,174916,Embryo Loss,MESH:D020964
ACLY,47,"Carcinoma, Hepatocellular",MESH:D006528
ACLY,47,Heart Failure,MESH:D006333
ACLY,47,Obesity,MESH:D009765
ACO1,48,Neoplasm Invasiveness,MESH:D009361
ACO1,48,Osteoarthritis,MESH:D010003
ACO2,50,"Carcinoma, Hepatocellular",MESH:D006528
ACO2,50,INFANTILE CEREBELLAR-RETINAL DEGENERATION,OMIM:614559
ACO2,50,OPTIC ATROPHY 9,OMIM:616289
ACO2,50,Respiratory Distress Syndrome,MESH:D012128
ACO2,50,Retinitis pigmentosa 1,MESH:C538365
ACOT1,641371,"Diabetes Mellitus, Experimental",MESH:D003921
ACOT1,641371,Hepatomegaly,MESH:D006529
ACOT1,641371,Liver Neoplasms,MESH:D008113
ACOT2,10965,Myocardial Ischemia,MESH:D017202
ACOT6,641372,Schizophrenia,MESH:D012559
ACOT9,23597,"Liver Cirrhosis, Experimental",MESH:D008106
ACOX1,51,"Carcinoma, Hepatocellular",MESH:D006528
ACOX1,51,"Diabetes Mellitus, Experimental",MESH:D003921
ACOX1,51,Peroxisomal ACYL-COA oxidase deficiency,MESH:C536662
ACOX2,8309,"BILE ACID SYNTHESIS DEFECT, CONGENITAL, 6",OMIM:617308
ACOX2,8309,"Liver Cirrhosis, Experimental",MESH:D008106
ACOX3,8310,Chemical and Drug Induced Liver Injury,MESH:D056486
ACOXL,55289,"Leukemia, Lymphocytic, Chronic, B-Cell",MESH:D015451
ACP2,53,Acid Phosphatase Deficiency,MESH:C562645
ACP3,55,"Arthritis, Juvenile",MESH:D001171
ACP4,93650,"AMELOGENESIS IMPERFECTA, TYPE IJ",OMIM:617297
ACP5,54,Combined Immunodeficiency with Autoimmunity and Spondylometaphyseal Dysplasia,MESH:C564307
ACP5,54,Desbuquois syndrome,MESH:C535943
ACP5,54,"Hyperparathyroidism, Secondary",MESH:D006962
ACP5,54,"Liver Cirrhosis, Experimental",MESH:D008106
ACP5,54,Obesity,MESH:D009765
ACP5,54,Spondyloenchondrodysplasia,MESH:C535782
ACRBP,84519,"Arthritis, Juvenile",MESH:D001171
ACRBP,84519,Prostatic Neoplasms,MESH:D011471
ACSF3,197322,Combined Malonic and Methylmalonic Aciduria,MESH:C580002
ACSF3,197322,Malonic aciduria,MESH:C535702
ACSF3,197322,Methylmalonic acidemia,MESH:C537358
ACSL1,2180,"Arthritis, Experimental",MESH:D001169
ACSL1,2180,Carcinoma,MESH:D002277
ACSL1,2180,Chemical and Drug Induced Liver Injury,MESH:D056486
ACSL1,2180,"Diabetes Mellitus, Experimental",MESH:D003921
ACSL1,2180,"Liver Cirrhosis, Experimental",MESH:D008106
ACSL1,2180,"Mammary Neoplasms, Animal",MESH:D015674
ACSL1,2180,"Mammary Neoplasms, Experimental",MESH:D008325
ACSL1,2180,Obesity,MESH:D009765
ACSL4,2182,Adenocarcinoma of Lung,MESH:D000077192
ACSL4,2182,"Arthritis, Experimental",MESH:D001169
ACSL4,2182,"Carcinoma, Hepatocellular",MESH:D006528
ACSL4,2182,Depressive Disorder,MESH:D003866
ACSL4,2182,"Disease Models, Animal",MESH:D004195
ACSL4,2182,Erythema,MESH:D004890
ACSL4,2182,"Mental Retardation, X-Linked 63",MESH:C564522
ACSL4,2182,Prostatic Neoplasms,MESH:D011471
ACSL5,51703,"Arthritis, Experimental",MESH:D001169
ACSL6,23305,Amphetamine-Related Disorders,MESH:D019969
ACSM1,116285,Lung Neoplasms,MESH:D008175
ACSM3,6296,Prostatic Neoplasms,MESH:D011471
ACTA1,58,"CONGENITAL MYOPATHY 2A, TYPICAL, AUTOSOMAL DOMINANT",OMIM:161800
ACTA1,58,"Hypertrophy, Left Ventricular",MESH:D017379
ACTA1,58,"MYOPATHY, SCAPULOHUMEROPERONEAL",OMIM:616852
ACTA2,59,"Aortic Aneurysm, Familial Thoracic 6",MESH:C567085
ACTA2,59,"Aortic Aneurysm, Thoracic",MESH:D017545
ACTA2,59,Breast Neoplasms,MESH:D001943
ACTA2,59,"Cholestasis, Extrahepatic",MESH:D001651
ACTA2,59,Colonic Neoplasms,MESH:D003110
ACTA2,59,Copper-Overload Cirrhosis,MESH:C566858
ACTA2,59,Endometriosis,MESH:D004715
ACTA2,59,Fetal Growth Retardation,MESH:D005317
ACTA2,59,Fibrosis,MESH:D005355
ACTA2,59,"Glomerulosclerosis, Focal Segmental",MESH:D005923
ACTA2,59,"Hepatitis, Chronic",MESH:D006521
ACTA2,59,Ischemia,MESH:D007511
ACTA2,59,Kidney Diseases,MESH:D007674
ACTA2,59,Liver Cirrhosis,MESH:D008103
ACTA2,59,"Liver Cirrhosis, Experimental",MESH:D008106
ACTA2,59,Liver Diseases,MESH:D008107
ACTA2,59,Marfan Syndrome,MESH:D008382
ACTA2,59,MOYAMOYA DISEASE 5,OMIM:614042
ACTA2,59,Myocardial Infarction,MESH:D009203
ACTA2,59,Nephrogenic Fibrosing Dermopathy,MESH:D054989
ACTA2,59,Nephrosclerosis,MESH:D009400
ACTA2,59,Pulmonary Fibrosis,MESH:D011658
ACTA2,59,"Scleroderma, Systemic",MESH:D012595
ACTA2,59,Ureteral Obstruction,MESH:D014517
ACTB,60,BARAITSER-WINTER SYNDROME 1,OMIM:243310
ACTB,60,Carcinoma,MESH:D002277
ACTB,60,"Carcinoma, Hepatocellular",MESH:D006528
ACTB,60,Chemical and Drug Induced Liver Injury,MESH:D056486
ACTB,60,Coloboma,MESH:D003103
ACTB,60,Craniofacial Abnormalities,MESH:D019465
ACTB,60,Desbuquois syndrome,MESH:C535943
ACTB,60,Dysostoses,MESH:D004413
ACTB,60,Dystonia,MESH:D004421
ACTB,60,Esophageal Neoplasms,MESH:D004938
ACTB,60,"Hearing Loss, Sensorineural",MESH:D006319
ACTB,60,Hypoxia,MESH:D000860
ACTB,60,Juvenile-onset dystonia,MESH:C537704
ACTB,60,Lung Neoplasms,MESH:D008175
ACTB,60,"Mammary Neoplasms, Animal",MESH:D015674
ACTB,60,"Mammary Neoplasms, Experimental",MESH:D008325
ACTB,60,Myocardial Ischemia,MESH:D017202
ACTB,60,Neoplasm Invasiveness,MESH:D009361
ACTB,60,Nervous System Malformations,MESH:D009421
ACTB,60,Osteoarthritis,MESH:D010003
ACTC1,70,Atrial Septal Defect 5,MESH:C567561
ACTC1,70,"Cardiomyopathy, Dilated",MESH:D002311
ACTC1,70,"Cardiomyopathy, Familial Hypertrophic, 11",MESH:C567419
ACTC1,70,Precancerous Conditions,MESH:D011230
ACTC1,70,Refractive Errors,MESH:D012030
ACTC1,70,Stomach Neoplasms,MESH:D013274
ACTC1,70,Tetralogy of Fallot,MESH:D013771
ACTG1,71,Acute Coronary Syndrome,MESH:D054058
ACTG1,71,BARAITSER-WINTER SYNDROME 2,OMIM:614583
ACTG1,71,Carcinoma,MESH:D002277
ACTG1,71,"Cell Transformation, Neoplastic",MESH:D002471
ACTG1,71,Coloboma,MESH:D003103
ACTG1,71,Craniofacial Abnormalities,MESH:D019465
ACTG1,71,"Deafness, Autosomal Dominant 20",MESH:C565754
ACTG1,71,"Mammary Neoplasms, Animal",MESH:D015674
ACTG1,71,"Mammary Neoplasms, Experimental",MESH:D008325
ACTG1,71,Nervous System Malformations,MESH:D009421
ACTG1,71,Osteoporosis,MESH:D010024
ACTG2,72,Colonic Neoplasms,MESH:D003110
ACTG2,72,Megacystis microcolon intestinal hypoperistalsis syndrome,MESH:C536138
ACTG2,72,VISCERAL MYOPATHY 1,OMIM:155310
ACTG2,72,"Visceral Myopathy, Familial",MESH:C562574
ACTL6B,51412,Amyotrophic Lateral Sclerosis,MESH:D000690
ACTL9,284382,"Dermatitis, Atopic",MESH:D003876
ACTN1,87,"BLEEDING DISORDER, PLATELET-TYPE, 15",OMIM:615193
ACTN1,87,"Liver Cirrhosis, Experimental",MESH:D008106
ACTN2,88,"Cardiomyopathy, Dilated, 1AA",MESH:C567407
ACTN4,81,Carcinoma,MESH:D002277
ACTN4,81,Chemical and Drug Induced Liver Injury,MESH:D056486
ACTN4,81,"Glomerulosclerosis, Focal Segmental",MESH:D005923
ACTN4,81,"Mammary Neoplasms, Animal",MESH:D015674
ACTN4,81,"Mammary Neoplasms, Experimental",MESH:D008325
ACTR3,10096,Chemical and Drug Induced Liver Injury,MESH:D056486
ACTRT2,140625,Keloid,MESH:D007627
ACVR1,90,Acute Lung Injury,MESH:D055371
ACVR1,90,Astrocytoma,MESH:D001254
ACVR1,90,Breast Neoplasms,MESH:D001943
ACVR1,90,Desbuquois syndrome,MESH:C535943
ACVR1,90,Glioma,MESH:D005910
ACVR1,90,Myositis Ossificans,MESH:D009221
ACVR1B,91,Pancreatic Neoplasms,MESH:D010190
ACVR2A,92,Microsatellite Instability,MESH:D053842
ACVR2B,93,Heterotaxy Syndrome,MESH:D059446
ACVR2B,93,"HETEROTAXY, VISCERAL, 4, AUTOSOMAL",OMIM:613751
ACVR2B,93,Situs Inversus,MESH:D012857
ACVR2B,93,Tetralogy of Fallot,MESH:D013771
ACVRL1,94,"Hypertension, Pulmonary",MESH:D006976
ACVRL1,94,Osler-rendu-weber syndrome 2,MESH:C537139
ACVRL1,94,"Telangiectasia, Hereditary Hemorrhagic",MESH:D013683
ACVRL1,94,Vascular Remodeling,MESH:D066253
ACY1,95,Aminoacylase 1 deficiency,MESH:C538246
ACY1,95,"Carcinoma, Renal Cell",MESH:D002292
ACY1,95,Precancerous Conditions,MESH:D011230
ACYP2,98,"HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO",OMIM:613290
ADA,100,Autism Spectrum Disorder,MESH:D000067877
ADA,100,Autistic Disorder,MESH:D001321
ADA,100,Hyperemia,MESH:D006940
ADA,100,"Liver Cirrhosis, Experimental",MESH:D008106
ADA,100,Lung Neoplasms,MESH:D008175
ADA,100,Severe combined immunodeficiency due to adenosine deaminase deficiency,MESH:C531816
ADA,100,Spinal Cord Diseases,MESH:D013118
ADA2,51816,Sneddon Syndrome,MESH:D018860
ADAM10,102,Alzheimer Disease,MESH:D000544
ADAM10,102,ALZHEIMER DISEASE 18,OMIM:615590
ADAM10,102,Breast Neoplasms,MESH:D001943
ADAM10,102,Dowling-Degos Disease,MESH:C562924
ADAM10,102,Fibrosis,MESH:D005355
ADAM10,102,"Glomerulonephritis, IGA",MESH:D005922
ADAM10,102,Prenatal Exposure Delayed Effects,MESH:D011297
ADAM10,102,Renal Insufficiency,MESH:D051437
ADAM17,6868,Blister,MESH:D001768
ADAM17,6868,Colitis,MESH:D003092
ADAM17,6868,"INFLAMMATORY SKIN AND BOWEL DISEASE, NEONATAL, 1",OMIM:614328
ADAM17,6868,"Liver Cirrhosis, Experimental",MESH:D008106
ADAM23,8745,"Carcinoma, Basal Cell",MESH:D002280
ADAM26A,13525,Prostatic Neoplasms,MESH:D011471
ADAM28,10863,Lung Neoplasms,MESH:D008175
ADAM28,10863,Prostatic Neoplasms,MESH:D011471
ADAM33,80332,Breast Neoplasms,MESH:D001943
ADAM33,80332,Bronchial Hyperreactivity,MESH:D016535
ADAM3A,1587,Hepatomegaly,MESH:D006529
ADAM8,101,Chemical and Drug Induced Liver Injury,MESH:D056486
ADAM9,8754,CONE-ROD DYSTROPHY 9,OMIM:612775
ADAM9,8754,Prostatic Neoplasms,MESH:D011471
ADAM9,8754,Retinitis pigmentosa 1,MESH:C538365
ADAMTS1,9510,Alzheimer Disease,MESH:D000544
ADAMTS1,9510,Breast Neoplasms,MESH:D001943
ADAMTS1,9510,"Carcinoma, Hepatocellular",MESH:D006528
ADAMTS1,9510,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
ADAMTS1,9510,Neoplasm Invasiveness,MESH:D009361
ADAMTS10,81794,Desbuquois syndrome,MESH:C535943
ADAMTS10,81794,Weill-Marchesani Syndrome,MESH:D056846
ADAMTS13,11093,"Carcinoma, Hepatocellular",MESH:D006528
ADAMTS13,11093,"Purpura, Thrombocytopenic, Idiopathic",MESH:D016553
ADAMTS13,11093,"Purpura, Thrombotic Thrombocytopenic",MESH:D011697
ADAMTS13,11093,Thrombotic Microangiopathies,MESH:D057049
ADAMTS17,170691,Desbuquois syndrome,MESH:C535943
ADAMTS17,170691,Liver Neoplasms,MESH:D008113
ADAMTS17,170691,Weill-Marchesani-Like Syndrome,MESH:C567710
ADAMTS18,170692,Autism Spectrum Disorder,MESH:D000067877
ADAMTS18,170692,"MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS",OMIM:615458
ADAMTS18,170692,Retinitis pigmentosa 1,MESH:C538365
ADAMTS19,171019,Heart Valve Diseases,MESH:D006349
ADAMTS2,9509,Ehlers-Danlos Syndrome,MESH:D004535
ADAMTS2,9509,"Ehlers-Danlos Syndrome, Type VII, Autosomal Recessive",MESH:C567527
ADAMTS2,9509,"Mesothelioma, Malignant",MESH:D000086002
ADAMTS20,80070,Melanoma,MESH:D008545
ADAMTS3,9508,Schizophrenia,MESH:D012559
ADAMTS5,11096,Hepatomegaly,MESH:D006529
ADAMTS7,11173,Coronary Artery Disease,MESH:D003324
ADAMTS7,11173,Polycystic Ovary Syndrome,MESH:D011085
ADAMTS8,11095,Prostatic Neoplasms,MESH:D011471
ADAMTS9,56999,"Diabetes Mellitus, Type 2",MESH:D003924
ADAMTSL2,9719,Acromicric dysplasia,MESH:C535662
ADAMTSL2,9719,Contracture,MESH:D003286
ADAMTSL2,9719,Desbuquois syndrome,MESH:C535943
ADAMTSL2,9719,Facies,MESH:D019066
ADAMTSL2,9719,Growth Disorders,MESH:D006130
ADAMTSL2,9719,"Hand Deformities, Congenital",MESH:D006228
ADAMTSL2,9719,Heart Valve Diseases,MESH:D006349
ADAMTSL2,9719,Hepatomegaly,MESH:D006529
ADAMTSL2,9719,"Metabolism, Inborn Errors",MESH:D008661
ADAMTSL2,9719,Osteochondrodysplasias,MESH:D010009
ADAMTSL4,54507,"ECTOPIA LENTIS 2, ISOLATED, AUTOSOMAL RECESSIVE",OMIM:225100
ADAMTSL4,54507,Ectopia Lentis with Ectopia of Pupil,MESH:C563268
ADAP1,11033,Inflammatory Bowel Diseases,MESH:D015212
ADAR,103,Aicardi-Goutieres syndrome,MESH:C535607
ADAR,103,Breast Neoplasms,MESH:D001943
ADAR,103,Dyschromatosis symmetrica hereditaria 1,MESH:C535729
ADARB1,104,Polycystic Ovary Syndrome,MESH:D011085
ADARB2,105,Parkinson Disease,MESH:D010300
ADARB2,105,Substance-Related Disorders,MESH:D019966
ADAT3,113179,"NEURODEVELOPMENTAL DISORDER WITH BRAIN ABNORMALITIES, POOR GROWTH, AND DYSMORPHIC FACIES",OMIM:615286
ADCY1,107,"Deafness, Autosomal Recessive 44",MESH:C565716
ADCY1,107,Hyperkinesis,MESH:D006948
ADCY1,107,Small Cell Lung Carcinoma,MESH:D055752
ADCY1,107,Substance Withdrawal Syndrome,MESH:D013375
ADCY10,55811,"Hypercalciuria, Absorptive, 2",MESH:C562790
ADCY2,108,Asthma,MESH:D001249
ADCY2,108,Bipolar Disorder,MESH:D001714
ADCY3,109,Diabetic Angiopathies,MESH:D003925
ADCY3,109,Obesity,MESH:D009765
ADCY3,109,"Obesity, Morbid",MESH:D009767
ADCY5,111,Birth Weight,MESH:D001724
ADCY5,111,Carcinoma,MESH:D002277
ADCY5,111,Cardiomyopathies,MESH:D009202
ADCY5,111,"Diabetes Mellitus, Type 2",MESH:D003924
ADCY5,111,"Dyskinesia, Familial, with Facial Myokymia",MESH:C564676
ADCY5,111,Fibrosis,MESH:D005355
ADCY5,111,Hypertension,MESH:D006973
ADCY5,111,"Mammary Neoplasms, Animal",MESH:D015674
ADCY5,111,"Mammary Neoplasms, Experimental",MESH:D008325
ADCY5,111,Neurodevelopmental Disorders,MESH:D065886
ADCY5,111,Osteoporosis,MESH:D010024
ADCY5,111,"Ventricular Dysfunction, Left",MESH:D018487
ADCY6,112,LETHAL CONGENITAL CONTRACTURE SYNDROME 8,OMIM:616287
ADCY7,113,"Arthritis, Juvenile",MESH:D001171
ADCY7,113,"Colitis, Ulcerative",MESH:D003093
ADCY7,113,"Leukemia, Myeloid, Acute",MESH:D015470
ADCY7,113,Schizophrenia,MESH:D012559
ADCY8,114,Diabetic Angiopathies,MESH:D003925
ADCY8,114,Hyperkinesis,MESH:D006948
ADCY8,114,Mood Disorders,MESH:D019964
ADCY8,114,Substance Withdrawal Syndrome,MESH:D013375
ADCYAP1,116,Cardiomyopathies,MESH:D009202
ADCYAP1,116,Esophageal Squamous Cell Carcinoma,MESH:D000077277
ADCYAP1,116,Hyperemia,MESH:D006940
ADCYAP1,116,Miosis,MESH:D015877
ADCYAP1,116,Neurotoxicity Syndromes,MESH:D020258
ADCYAP1,116,Psychomotor Agitation,MESH:D011595
ADCYAP1,116,Seizures,MESH:D012640
ADCYAP1,116,"Urinary Bladder, Overactive",MESH:D053201
ADCYAP1R1,117,Asthma,MESH:D001249
ADD1,118,"Carcinoma, Hepatocellular",MESH:D006528
ADD1,118,Essential Hypertension,MESH:D000075222
ADD1,118,Hypertension,MESH:D006973
ADD3,120,Bipolar Disorder,MESH:D001714
ADD3,120,Brain Ischemia,MESH:D002545
ADD3,120,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3",OMIM:617008
ADD3,120,"Liver Cirrhosis, Experimental",MESH:D008106
ADD3,120,Neurotoxicity Syndromes,MESH:D020258
ADGRA3,166647,Retinitis pigmentosa 1,MESH:C538365
ADGRD2,347088,Polycystic Ovary Syndrome,MESH:D011085
ADGRE1,2015,"Liver Cirrhosis, Experimental",MESH:D008106
ADGRE2,30817,Familial dermographism,MESH:C536612
ADGRE5,976,Lung Diseases,MESH:D008171
ADGRF4,221393,Schizophrenia,MESH:D012559
ADGRG1,9289,"Polymicrogyria, Bilateral Frontoparietal",MESH:C564652
ADGRG1,9289,"Prostate cancer, familial",MESH:C537243
ADGRG2,10149,Congenital bilateral aplasia of vas deferens,MESH:C535984
ADGRG2,10149,Osteoarthritis,MESH:D010003
ADGRG6,57211,LETHAL CONGENITAL CONTRACTURE SYNDROME 9,OMIM:616503
ADGRG6,57211,"SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 1",OMIM:181800
ADGRG7,84873,"Carcinoma, Hepatocellular",MESH:D006528
ADGRL3,23284,Attention Deficit Disorder with Hyperactivity,MESH:D001289
ADGRV1,84059,"Febrile Convulsions, Familial, 4",MESH:C565788
ADGRV1,84059,Retinitis pigmentosa 1,MESH:C538365
ADGRV1,84059,"Usher syndrome, type 2C",MESH:C536492
ADH1,11522,"Liver Cirrhosis, Experimental",MESH:D008106
ADH1A,124,Autism Spectrum Disorder,MESH:D000067877
ADH1A,124,"Liver Failure, Acute",MESH:D017114
ADH1A,124,Non-alcoholic Fatty Liver Disease,MESH:D065626
ADH1B,125,Alcoholism,MESH:D000437
ADH1B,125,Autism Spectrum Disorder,MESH:D000067877
ADH1B,125,Cerebral Infarction,MESH:D002544
ADH1B,125,Colorectal Neoplasms,MESH:D015179
ADH1B,125,Esophageal Neoplasms,MESH:D004938
ADH1B,125,Esophageal Squamous Cell Carcinoma,MESH:D000077277
ADH1B,125,Genetic Predisposition to Disease,MESH:D020022
ADH1B,125,Laryngeal Neoplasms,MESH:D007822
ADH1B,125,"Liver Failure, Acute",MESH:D017114
ADH1B,125,Mouth Neoplasms,MESH:D009062
ADH1B,125,Non-alcoholic Fatty Liver Disease,MESH:D065626
ADH1B,125,Obesity,MESH:D009765
ADH1B,125,Pharyngeal Neoplasms,MESH:D010610
ADH1C,126,Alcoholism,MESH:D000437
ADH1C,126,Genetic Predisposition to Disease,MESH:D020022
ADH1C,126,Mouth Neoplasms,MESH:D009062
ADH1C,126,"PARKINSON DISEASE, LATE-ONSET",OMIM:168600
ADH4,127,Autism Spectrum Disorder,MESH:D000067877
ADH4,127,"Carcinoma, Hepatocellular",MESH:D006528
ADH4,127,"Liver Cirrhosis, Experimental",MESH:D008106
ADH4,127,Non-alcoholic Fatty Liver Disease,MESH:D065626
ADH5,128,Autism Spectrum Disorder,MESH:D000067877
ADH6,130,Autism Spectrum Disorder,MESH:D000067877
ADH7,131,Esophageal Neoplasms,MESH:D004938
ADH7,131,Laryngeal Neoplasms,MESH:D007822
ADH7,131,Mouth Neoplasms,MESH:D009062
ADH7,131,Pharyngeal Neoplasms,MESH:D010610
ADHFE1,137872,"Liver Cirrhosis, Experimental",MESH:D008106
ADI1,55256,Prostatic Neoplasms,MESH:D011471
ADIPOQ,9370,"ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2",OMIM:606770
ADIPOQ,9370,"ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3",OMIM:606771
ADIPOQ,9370,"Arthritis, Experimental",MESH:D001169
ADIPOQ,9370,"Arthritis, Rheumatoid",MESH:D001172
ADIPOQ,9370,Atherosclerosis,MESH:D050197
ADIPOQ,9370,"Carcinoma, Renal Cell",MESH:D002292
ADIPOQ,9370,Chemical and Drug Induced Liver Injury,MESH:D056486
ADIPOQ,9370,Coronary Restenosis,MESH:D023903
ADIPOQ,9370,Crohn Disease,MESH:D003424
ADIPOQ,9370,"Diabetes, Gestational",MESH:D016640
ADIPOQ,9370,Diabetes Mellitus,MESH:D003920
ADIPOQ,9370,"Diabetes Mellitus, Type 2",MESH:D003924
ADIPOQ,9370,Diabetic Nephropathies,MESH:D003928
ADIPOQ,9370,Heart Failure,MESH:D006333
ADIPOQ,9370,Heroin Dependence,MESH:D006556
ADIPOQ,9370,Hyperemia,MESH:D006940
ADIPOQ,9370,Hyperglycemia,MESH:D006943
ADIPOQ,9370,Hypertension,MESH:D006973
ADIPOQ,9370,Hypoadiponectinemia,MESH:C567258
ADIPOQ,9370,Inflammation,MESH:D007249
ADIPOQ,9370,Insulin Resistance,MESH:D007333
ADIPOQ,9370,"Kidney Failure, Chronic",MESH:D007676
ADIPOQ,9370,"Liver Cirrhosis, Experimental",MESH:D008106
ADIPOQ,9370,Metabolic Syndrome,MESH:D024821
ADIPOQ,9370,Myocardial Ischemia,MESH:D017202
ADIPOQ,9370,Myocardial Reperfusion Injury,MESH:D015428
ADIPOQ,9370,Non-alcoholic Fatty Liver Disease,MESH:D065626
ADIPOQ,9370,Obesity,MESH:D009765
ADIPOQ,9370,Pulmonary Edema,MESH:D011654
ADIPOQ,9370,Pulmonary Fibrosis,MESH:D011658
ADIPOQ,9370,Weight Gain,MESH:D015430
ADIPOQ,9370,Weight Loss,MESH:D015431
ADIPOR1,51094,"Infertility, Female",MESH:D007247
ADIPOR1,51094,"Kidney Failure, Chronic",MESH:D007676
ADIPOR1,51094,Retinitis pigmentosa 1,MESH:C538365
ADIPOR2,79602,"Infertility, Female",MESH:D007247
ADIPQTL2,171511,"ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2",OMIM:606770
ADIPQTL3,171512,"ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3",OMIM:606771
ADK,132,HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY,OMIM:614300
ADK,132,Hypoxia,MESH:D000860
ADK,132,Intellectual Disability,MESH:D008607
ADM,133,Autistic Disorder,MESH:D001321
ADM,133,Glomerulonephritis,MESH:D005921
ADM,133,Hyperalgesia,MESH:D006930
ADM,133,Hyperglycemia,MESH:D006943
ADM,133,Insulin Resistance,MESH:D007333
ADM,133,"Liver Cirrhosis, Experimental",MESH:D008106
ADM,133,Pain,MESH:D010146
ADM,133,Polycystic Ovary Syndrome,MESH:D011085
ADM,133,Sepsis,MESH:D018805
ADM,133,Stomach Ulcer,MESH:D013276
ADM2,79924,Myocardial Ischemia,MESH:D017202
ADM2,79924,Phlebitis,MESH:D010689
ADM2,79924,Vascular Diseases,MESH:D014652
ADNP,23394,Autistic Disorder,MESH:D001321
ADNP,23394,HELSMOORTEL-VAN DER AA SYNDROME,OMIM:615873
ADNP,23394,Neurodevelopmental Disorders,MESH:D065886
ADNP,23394,Tetralogy of Fallot,MESH:D013771
ADORA1,134,Bradycardia,MESH:D001919
ADORA1,134,Catalepsy,MESH:D002375
ADORA1,134,Drug Hypersensitivity,MESH:D004342
ADORA1,134,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
ADORA1,134,Genetic Predisposition to Disease,MESH:D020022
ADORA1,134,Hypotension,MESH:D007022
ADORA1,134,"Infarction, Middle Cerebral Artery",MESH:D020244
ADORA1,134,Ischemia,MESH:D007511
